央视频道,#genre#
CCTV11,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225628/2/index.m3u8
CCTV11,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226283/2/index.m3u8
CCTV11,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226320/2/index.m3u8
CCTV11,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226349/2/index.m3u8
CCTV11,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225628/2/index.m3u8
CCTV11,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226283/2/index.m3u8
CCTV11,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226320/2/index.m3u8
CCTV11,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226349/2/index.m3u8
CCTV12,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225495/2/index.m3u8
CCTV12,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225629/2/index.m3u8
CCTV12,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225637/2/index.m3u8
CCTV12,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226267/2/index.m3u8
CCTV12,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225495/2/index.m3u8
CCTV12,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225629/2/index.m3u8
CCTV12,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225637/2/index.m3u8
CCTV12,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226267/2/index.m3u8
CCTV13,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225638/2/index.m3u8
CCTV13,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226286/2/index.m3u8
CCTV13,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226329/2/index.m3u8
CCTV13,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226343/2/index.m3u8
CCTV13,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225638/2/index.m3u8
CCTV13,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226286/2/index.m3u8
CCTV13,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226329/2/index.m3u8
CCTV13,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226343/2/index.m3u8
CCTV14,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225494/2/index.m3u8
CCTV14,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225639/2/index.m3u8
CCTV14,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225640/2/index.m3u8
CCTV14,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226289/2/index.m3u8
CCTV14,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225494/2/index.m3u8
CCTV14,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225639/2/index.m3u8
CCTV14,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225640/2/index.m3u8
CCTV14,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226289/2/index.m3u8
CCTV15,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225641/2/index.m3u8
CCTV15,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226292/2/index.m3u8
CCTV15,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226332/2/index.m3u8
CCTV15,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226342/2/index.m3u8
CCTV15,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225641/2/index.m3u8
CCTV15,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226292/2/index.m3u8
CCTV15,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226332/2/index.m3u8
CCTV15,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226342/2/index.m3u8
CCTV16[4K],http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226236/2/index.m3u8
CCTV16[4K],http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226236/2/index.m3u8
CCTV16,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226230/2/index.m3u8
CCTV16,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226233/2/index.m3u8
CCTV16,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226230/2/index.m3u8
CCTV16,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226233/2/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225907/2/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225908/2/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225909/2/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226270/2/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226335/2/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226345/2/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225907/2/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225908/2/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225909/2/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226270/2/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226335/2/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226345/2/index.m3u8
央视收费,#genre#
CCTV兵器科技,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226321/2/index.m3u8
CCTV兵器科技,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226321/2/index.m3u8
CCTV第一剧场,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226284/2/index.m3u8
CCTV第一剧场,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226284/2/index.m3u8
CCTV电视指南,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226359/2/index.m3u8
CCTV电视指南,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226359/2/index.m3u8
CCTV风云剧场,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226315/2/index.m3u8
CCTV风云剧场,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226315/2/index.m3u8
CCTV风云音乐,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226287/2/index.m3u8
CCTV风云音乐,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226287/2/index.m3u8
CCTV风云足球,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226302/2/index.m3u8
CCTV风云足球,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226302/2/index.m3u8
CCTV高尔夫网球,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226299/2/index.m3u8
CCTV高尔夫网球,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226299/2/index.m3u8
CCTV怀旧剧场,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226318/2/index.m3u8
CCTV怀旧剧场,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226318/2/index.m3u8
CCTV女性时尚,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226293/2/index.m3u8
CCTV女性时尚,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226293/2/index.m3u8
CCTV世界地理,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226290/2/index.m3u8
CCTV世界地理,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226290/2/index.m3u8
CCTV文化精品,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226296/2/index.m3u8
CCTV文化精品,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226296/2/index.m3u8
CCTV央视台球,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226339/2/index.m3u8
CCTV央视台球,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226339/2/index.m3u8
中国教育及国际,#genre#
CETV1,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225661/2/index.m3u8
CETV1,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225917/2/index.m3u8
CETV1,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225661/2/index.m3u8
CETV1,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225917/2/index.m3u8
CETV1,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225563/2/index.m3u8
CETV1,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225563/2/index.m3u8
CETV2,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226242/2/index.m3u8
CETV2,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226242/2/index.m3u8
CETV2,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226350/2/index.m3u8
CETV2,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226350/2/index.m3u8
CETV4,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225937/2/index.m3u8
CETV4,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225937/2/index.m3u8
CETV4,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225969/2/index.m3u8
CETV4,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225969/2/index.m3u8
CGTN阿语,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226364/2/index.m3u8
CGTN阿语,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226364/2/index.m3u8
CGTN阿语,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226279/2/index.m3u8
CGTN阿语,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226279/2/index.m3u8
CGTN俄语,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226367/2/index.m3u8
CGTN俄语,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226367/2/index.m3u8
CGTN俄语,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226282/2/index.m3u8
CGTN俄语,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226282/2/index.m3u8
CGTN法语,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226344/2/index.m3u8
CGTN法语,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226344/2/index.m3u8
CGTN法语,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226276/2/index.m3u8
CGTN法语,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226276/2/index.m3u8
CGTN纪录,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226341/2/index.m3u8
CGTN纪录,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226341/2/index.m3u8
CGTN纪录,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225645/2/index.m3u8
CGTN纪录,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226260/2/index.m3u8
CGTN纪录,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225645/2/index.m3u8
CGTN纪录,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226260/2/index.m3u8
CGTN西语,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226372/2/index.m3u8
CGTN西语,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226372/2/index.m3u8
CGTN西语,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226273/2/index.m3u8
CGTN西语,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226273/2/index.m3u8
CGTN英语,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226369/2/index.m3u8
CGTN英语,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226369/2/index.m3u8
CGTN英语,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225747/2/index.m3u8
CGTN英语,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225747/2/index.m3u8
CGTN英语,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226347/2/index.m3u8
CGTN英语,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226347/2/index.m3u8
新华全球连线,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226298/2/index.m3u8
新华全球连线,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226298/2/index.m3u8
新华社,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226297/2/index.m3u8
新华社,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226297/2/index.m3u8
数字精品,#genre#
CHC动作电影,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226308/2/index.m3u8
CHC动作电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226308/2/index.m3u8
CHC家庭影院,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226319/2/index.m3u8
CHC家庭影院,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226319/2/index.m3u8
CHC影迷电影,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226305/2/index.m3u8
CHC影迷电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226305/2/index.m3u8
NTV超级电视剧,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225625/2/index.m3u8
NTV超级电视剧,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225765/2/index.m3u8
NTV超级电视剧,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225625/2/index.m3u8
NTV超级电视剧,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225765/2/index.m3u8
NTV超级电影,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225623/2/index.m3u8
NTV超级电影,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225766/2/index.m3u8
NTV超级电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225623/2/index.m3u8
NTV超级电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225766/2/index.m3u8
NTV超级体育,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225622/2/index.m3u8
NTV超级体育,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225767/2/index.m3u8
NTV超级体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225622/2/index.m3u8
NTV超级体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225767/2/index.m3u8
NTV超级综艺,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225620/2/index.m3u8
NTV超级综艺,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225768/2/index.m3u8
NTV超级综艺,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225620/2/index.m3u8
NTV超级综艺,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225768/2/index.m3u8
NTV潮妈辣婆,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225708/2/index.m3u8
NTV潮妈辣婆,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225708/2/index.m3u8
NTV东北热剧,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226202/2/index.m3u8
NTV东北热剧,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226202/2/index.m3u8
NTV古装剧场,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225678/2/index.m3u8
NTV古装剧场,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225678/2/index.m3u8
NTV欢乐剧场,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221226210/2/index.m3u8
NTV欢乐剧场,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226210/2/index.m3u8
NTV家庭剧场,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888888/224/3221225713/2/index.m3u8
NTV家庭剧场,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225713/2/index.m3u8
